2019-09-07 01:42:07+00:00; 125.332
2019-09-07 02:52:07+00:00; 110.347
2019-09-07 03:22:07+00:00; 84.086
2019-09-07 12:52:07+00:00; 107.904
2019-09-07 15:22:07+00:00; 132.513
2019-09-07 15:42:07+00:00; 152.974
2019-09-07 16:32:07+00:00; 129.157
2019-09-07 17:12:07+00:00; 104.547
2019-09-07 21:02:07+00:00; 84.086
2019-09-08 17:12:07+00:00; 113.531
2019-09-08 18:42:07+00:00; 84.086
2019-09-08 19:02:07+00:00; 105.362
2019-09-08 20:02:07+00:00; 84.086
2019-09-09 01:12:07+00:00; 102.868
2019-09-09 02:12:07+00:00; 84.086
2019-09-09 12:02:07+00:00; 100.375
2019-09-09 12:12:07+00:00; 112.151
2019-09-09 12:42:07+00:00; 119.739
2019-09-09 13:02:07+00:00; 159.131
2019-09-09 13:12:07+00:00; 202.846
2019-09-09 13:22:07+00:00; 219.073
2019-09-09 13:32:07+00:00; 325.257
2019-09-09 13:42:07+00:00; 422.82
2019-09-09 13:52:07+00:00; 487.095
2019-09-09 14:02:07+00:00; 526.951
2019-09-09 14:12:07+00:00; 672.206
2019-09-09 14:22:07+00:00; 826.063
2019-09-09 14:32:07+00:00; 843.391
2019-09-09 14:42:07+00:00; 964.361
2019-09-09 14:52:07+00:00; 1081.638
2019-09-09 15:12:07+00:00; 1077.114
2019-09-09 15:22:07+00:00; 1048.79
2019-09-09 15:32:07+00:00; 1014.755
2019-09-09 15:52:07+00:00; 1007.166
2019-09-09 16:12:07+00:00; 980.994
2019-09-09 16:32:07+00:00; 919.482
2019-09-09 16:52:07+00:00; 907.694
2019-09-09 17:02:07+00:00; 882.38
2019-09-09 17:12:07+00:00; 828.852
2019-09-09 17:32:07+00:00; 756.693
2019-09-09 17:42:07+00:00; 747.592
2019-09-09 18:02:07+00:00; 728.262
2019-09-09 18:12:07+00:00; 712.408
2019-09-09 18:22:07+00:00; 736.12
2019-09-09 18:32:07+00:00; 686.333
2019-09-09 18:42:07+00:00; 643.005
2019-09-09 18:52:07+00:00; 601.324
2019-09-09 19:02:07+00:00; 686.64
2019-09-09 19:12:07+00:00; 653.022
2019-09-09 19:22:07+00:00; 670.523
2019-09-09 19:32:07+00:00; 657.884
2019-09-09 19:42:07+00:00; 671.757
2019-09-09 19:52:07+00:00; 617.744
2019-09-09 20:12:07+00:00; 596.744
2019-09-09 20:32:07+00:00; 557.109
2019-09-09 20:42:07+00:00; 533.801
2019-09-09 21:12:07+00:00; 559.993
2019-09-09 21:22:07+00:00; 557.808
2019-09-09 22:12:07+00:00; 614.261
2019-09-09 22:22:07+00:00; 629.769
2019-09-09 22:32:07+00:00; 616.265
2019-09-09 22:42:07+00:00; 586.666
2019-09-09 22:52:07+00:00; 577.122
2019-09-09 23:02:07+00:00; 599.942
2019-09-09 23:12:07+00:00; 567.826
2019-09-09 23:22:07+00:00; 555.248
2019-09-09 23:32:07+00:00; 547.605
2019-09-09 23:52:07+00:00; 472.235
2019-09-10 00:02:07+00:00; 380.426
2019-09-10 00:12:07+00:00; 330.239
2019-09-10 00:22:07+00:00; 295.605
2019-09-10 00:42:07+00:00; 280.097
2019-09-10 00:52:07+00:00; 219.748
2019-09-10 01:02:07+00:00; 188.17
2019-09-10 01:12:07+00:00; 170.474
2019-09-10 01:22:07+00:00; 153.798
2019-09-10 01:42:07+00:00; 84.275
2019-09-10 02:22:07+00:00; 98.654
2019-09-10 03:32:07+00:00; 124.144
2019-09-10 04:12:07+00:00; 109.764
2019-09-10 07:02:07+00:00; 84.275
2019-09-10 11:42:07+00:00; 124.626
2019-09-10 11:52:07+00:00; 144.859
2019-09-10 12:12:07+00:00; 157.153
2019-09-10 12:52:07+00:00; 210.219
2019-09-10 13:02:07+00:00; 248.088
2019-09-10 13:12:07+00:00; 289.189
2019-09-10 13:32:07+00:00; 354.878
2019-09-10 13:42:07+00:00; 444.144
2019-09-10 13:52:07+00:00; 468.501
2019-09-10 14:02:07+00:00; 516.673
2019-09-10 14:12:07+00:00; 731.217
2019-09-10 14:22:07+00:00; 849.271
2019-09-10 14:32:07+00:00; 874.923
2019-09-10 14:42:07+00:00; 1080.819
2019-09-10 14:52:07+00:00; 1069.958
2019-09-10 15:12:07+00:00; 1047.101
2019-09-10 15:22:07+00:00; 985.586
2019-09-10 15:32:07+00:00; 972.937
2019-09-10 15:42:07+00:00; 961.383
2019-09-10 15:52:07+00:00; 818.422
2019-09-10 16:02:07+00:00; 694.103
2019-09-10 16:12:07+00:00; 674.481
2019-09-10 17:02:07+00:00; 634.902
2019-09-10 17:12:07+00:00; 646.628
2019-09-10 17:22:07+00:00; 623.157
2019-09-10 17:32:07+00:00; 585.279
2019-09-10 17:42:07+00:00; 551.184
2019-09-10 17:52:07+00:00; 536.072
2019-09-10 18:12:07+00:00; 488.865
2019-09-10 18:22:07+00:00; 460.402
2019-09-10 18:32:07+00:00; 425.775
2019-09-10 18:42:07+00:00; 432.004
2019-09-10 18:52:07+00:00; 413.029
2019-09-10 19:02:07+00:00; 371.057
2019-09-10 19:12:07+00:00; 376.284
2019-09-10 19:22:07+00:00; 365.062
2019-09-10 19:42:07+00:00; 384.261
2019-09-10 20:22:07+00:00; 336.61
2019-09-10 20:32:07+00:00; 324.412
2019-09-10 20:42:07+00:00; 317.585
2019-09-10 20:52:07+00:00; 344.401
2019-09-10 21:02:07+00:00; 338.05
2019-09-10 21:12:07+00:00; 271.906
2019-09-10 21:42:07+00:00; 293.302
2019-09-10 22:12:07+00:00; 291.158
2019-09-10 22:32:07+00:00; 337.562
2019-09-10 23:02:07+00:00; 317.488
2019-09-10 23:12:07+00:00; 284.282
2019-09-10 23:22:07+00:00; 323.53
2019-09-10 23:32:07+00:00; 328.656
2019-09-10 23:42:07+00:00; 323.848
2019-09-11 00:02:07+00:00; 299.533
2019-09-11 00:12:07+00:00; 276.099
2019-09-11 00:22:07+00:00; 254.703
2019-09-11 00:42:07+00:00; 246.369
2019-09-11 00:52:07+00:00; 228.144
2019-09-11 01:12:07+00:00; 173.947
2019-09-11 01:22:07+00:00; 161.335
2019-09-11 01:42:07+00:00; 141.662
2019-09-11 02:12:07+00:00; 125.708
2019-09-11 02:32:07+00:00; 117.433
2019-09-11 04:22:07+00:00; 102.738
2019-09-11 12:12:07+00:00; 156.494
2019-09-11 12:42:07+00:00; 164.941
2019-09-11 12:52:07+00:00; 219.074
2019-09-11 13:02:07+00:00; 269.029
2019-09-11 13:12:07+00:00; 280.619
2019-09-11 13:22:07+00:00; 288.046
2019-09-11 13:32:07+00:00; 389.871
2019-09-11 13:42:07+00:00; 446.238
2019-09-11 13:52:07+00:00; 586.51
2019-09-11 14:02:07+00:00; 782.022
2019-09-11 14:12:07+00:00; 957.492
2019-09-11 14:22:07+00:00; 1155.293
2019-09-11 14:32:07+00:00; 1264.216
2019-09-11 14:42:07+00:00; 1303.325
2019-09-11 15:12:07+00:00; 1274.578
2019-09-11 15:42:07+00:00; 1263.64
2019-09-11 16:02:07+00:00; 1187.029
2019-09-11 16:12:07+00:00; 1175.154
2019-09-11 16:52:07+00:00; 1106.697
2019-09-11 17:02:07+00:00; 1042.62
2019-09-11 17:32:07+00:00; 999.04
2019-09-11 17:42:07+00:00; 955.65
2019-09-11 17:52:07+00:00; 946.564
2019-09-11 18:02:07+00:00; 916.521
2019-09-11 18:12:07+00:00; 894.626
2019-09-11 18:22:07+00:00; 860.342
2019-09-11 18:32:07+00:00; 859.16
2019-09-11 18:42:07+00:00; 627.607
2019-09-11 19:02:07+00:00; 653.254
2019-09-11 19:12:07+00:00; 618.634
2019-09-11 19:22:07+00:00; 624.313
2019-09-11 19:32:07+00:00; 620.533
2019-09-11 19:42:07+00:00; 604.658
2019-09-11 19:52:07+00:00; 547.221
2019-09-11 20:02:07+00:00; 537.686
2019-09-11 20:12:07+00:00; 542.194
2019-09-11 20:32:07+00:00; 464.978
2019-09-11 21:02:07+00:00; 468.03
2019-09-11 21:12:07+00:00; 448.814
2019-09-11 21:22:07+00:00; 470.067
2019-09-11 21:32:07+00:00; 455.263
2019-09-11 21:42:07+00:00; 441.603
2019-09-11 21:52:07+00:00; 424.559
2019-09-11 22:02:07+00:00; 385.132
2019-09-11 22:12:07+00:00; 406.237
2019-09-11 22:42:07+00:00; 455.961
2019-09-11 22:52:07+00:00; 412.098
2019-09-11 23:02:07+00:00; 497.842
2019-09-11 23:22:07+00:00; 576.533
2019-09-11 23:32:07+00:00; 518.91
2019-09-11 23:42:07+00:00; 504.457
2019-09-11 23:52:07+00:00; 471.822
2019-09-12 00:02:07+00:00; 407.503
2019-09-12 00:42:07+00:00; 310.127
2019-09-12 00:52:07+00:00; 255.589
2019-09-12 01:02:07+00:00; 134.002
2019-09-12 01:32:07+00:00; 116.065
2019-09-12 01:42:07+00:00; 132.376
2019-09-12 03:02:07+00:00; 116.065
2019-09-12 03:52:07+00:00; 84.279
2019-09-12 12:02:07+00:00; 104.443
2019-09-12 12:12:07+00:00; 133.535
2019-09-12 12:52:07+00:00; 186.512
2019-09-12 13:12:07+00:00; 223.096
2019-09-12 13:22:07+00:00; 223.096
2019-09-12 13:32:07+00:00; 503.633
2019-09-12 13:42:07+00:00; 523.058
2019-09-12 13:52:07+00:00; 651.062
2019-09-12 14:02:07+00:00; 737.996
2019-09-12 14:12:07+00:00; 838.384
2019-09-12 14:22:07+00:00; 1089.967
2019-09-12 14:32:07+00:00; 1185.697
2019-09-12 14:42:07+00:00; 1172.574
2019-09-12 14:52:07+00:00; 1162.972
2019-09-12 15:02:07+00:00; 1154.19
2019-09-12 15:32:07+00:00; 1123.495
2019-09-12 15:52:07+00:00; 1110.518
2019-09-12 16:12:07+00:00; 1004.954
2019-09-12 16:42:07+00:00; 994.368
2019-09-12 16:52:07+00:00; 960.672
2019-09-12 17:12:07+00:00; 948.943
2019-09-12 17:22:07+00:00; 939.934
2019-09-12 17:42:07+00:00; 860.683
2019-09-12 17:52:07+00:00; 845.081
2019-09-12 18:02:07+00:00; 853.993
2019-09-12 18:12:07+00:00; 821.045
2019-09-12 18:32:07+00:00; 773.468
2019-09-12 18:42:07+00:00; 736.208
2019-09-12 19:02:07+00:00; 715.67
2019-09-12 19:12:07+00:00; 697.789
2019-09-12 19:22:07+00:00; 749.03
2019-09-12 19:42:07+00:00; 717.25
2019-09-12 19:52:07+00:00; 731.376
2019-09-12 20:02:07+00:00; 702.713
2019-09-12 20:12:07+00:00; 687.414
2019-09-12 20:22:07+00:00; 723.635
2019-09-12 20:52:07+00:00; 640.622
2019-09-12 21:02:07+00:00; 615.362
2019-09-12 21:12:07+00:00; 587.385
2019-09-12 21:22:07+00:00; 573.386
2019-09-12 21:42:07+00:00; 602.409
2019-09-12 21:52:07+00:00; 612.671
2019-09-12 22:02:07+00:00; 587.758
2019-09-12 22:12:07+00:00; 503.414
2019-09-12 22:22:07+00:00; 565.556
2019-09-12 22:52:07+00:00; 589.026
2019-09-12 23:02:07+00:00; 526.603
2019-09-12 23:12:07+00:00; 535.9
2019-09-12 23:22:07+00:00; 525.284
2019-09-12 23:32:07+00:00; 488.366
2019-09-12 23:42:07+00:00; 453.45
2019-09-13 00:12:07+00:00; 454.479
2019-09-13 00:32:07+00:00; 427.137
2019-09-13 00:42:07+00:00; 277.72
2019-09-13 00:52:07+00:00; 247.024
2019-09-13 01:12:07+00:00; 202.101
2019-09-13 01:22:07+00:00; 160.684
2019-09-13 01:32:07+00:00; 145.326
2019-09-13 01:52:07+00:00; 115.929
2019-09-13 02:32:07+00:00; 86.906
2019-09-13 03:42:07+00:00; 84.278
2019-09-13 04:22:07+00:00; 132.946
2019-09-13 05:22:07+00:00; 123.99
2019-09-13 07:22:07+00:00; 84.278
2019-09-13 12:42:07+00:00; 86.322
2019-09-13 13:02:07+00:00; 107.324
2019-09-13 13:22:07+00:00; 159.965
2019-09-13 13:52:07+00:00; 221.327
2019-09-13 14:12:07+00:00; 221.327
2019-09-13 14:42:07+00:00; 234.542
2019-09-13 14:52:07+00:00; 311.216
2019-09-13 15:02:07+00:00; 311.216
2019-09-13 15:12:07+00:00; 298.0
2019-09-13 15:22:07+00:00; 301.211
2019-09-13 15:52:07+00:00; 292.966
2019-09-13 16:02:07+00:00; 257.246
2019-09-13 16:12:07+00:00; 252.464
2019-09-13 16:22:07+00:00; 265.539
